session_id,customer_id,timestamp_start,timestamp_end,messages,agent_id,resolution_status,related_log_id,chat_reason
CHAT_00040,CUST_00416,2025-12-22 11:00:00,2025-12-22 11:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-22T11:00:00"", ""message"": ""The internet speed seems slower than usual""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-22T11:02:00"", ""message"": ""Have you tried rebooting your router? This often resolves connection issues.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-22T11:04:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-22T11:06:00"", ""message"": ""Is there anything else I can help with today?""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-22T11:08:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-22T11:10:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}]",AGENT_015,escalated,,general_question
CHAT_00041,CUST_00416,2026-01-26 02:00:00,2026-01-26 02:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-26T02:00:00"", ""message"": ""Can you check if there's an outage in my area?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-26T02:02:00"", ""message"": ""I can see multiple connection drops on 2026-01-26. This isn't normal.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-26T02:04:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-26T02:06:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-26T02:08:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-26T02:10:00"", ""message"": ""Is there anything else I can help with today?""}]",AGENT_005,unresolved,LOG_0014505,technical_issue
CHAT_00042,CUST_00416,2026-01-26 02:00:00,2026-01-26 02:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-26T02:00:00"", ""message"": ""Can you check if there's an outage in my area?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-26T02:02:00"", ""message"": ""I can see multiple connection drops on 2026-01-26. This isn't normal.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-26T02:04:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-26T02:06:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-26T02:08:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-26T02:10:00"", ""message"": ""Is there anything else I can help with today?""}]",AGENT_005,escalated,,general_question
CHAT_00043,CUST_00244,2026-01-21 07:00:00,2026-01-21 07:10:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-21T07:00:00"", ""message"": ""My router stopped working this morning""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-21T07:02:00"", ""message"": ""I can see multiple connection drops on 2026-01-21. This isn't normal.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-21T07:04:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-21T07:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-21T07:08:00"", ""message"": ""Thank you for your time, I appreciate the help""}]",AGENT_003,unresolved,LOG_0008445,technical_issue
CHAT_00044,CUST_00244,2026-01-21 07:00:00,2026-01-21 07:10:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-21T07:00:00"", ""message"": ""My router stopped working this morning""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-21T07:02:00"", ""message"": ""I can see multiple connection drops on 2026-01-21. This isn't normal.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-21T07:04:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-21T07:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-21T07:08:00"", ""message"": ""Thank you for your time, I appreciate the help""}]",AGENT_007,resolved,,billing
CHAT_00045,CUST_00244,2026-01-11 06:00:00,2026-01-11 06:14:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-11T06:00:00"", ""message"": ""I'm experiencing frequent disconnections""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-11T06:02:00"", ""message"": ""I can see multiple connection drops on 2026-01-11. This isn't normal.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-11T06:04:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-11T06:06:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-11T06:08:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-11T06:10:00"", ""message"": ""Is there anything else I can help with today?""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-11T06:12:00"", ""message"": ""Thank you for your time, I appreciate the help""}]",AGENT_017,resolved,LOG_0008467,technical_issue
CHAT_00046,CUST_00244,2026-01-11 06:00:00,2026-01-11 06:14:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-11T06:00:00"", ""message"": ""I'm experiencing frequent disconnections""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-11T06:02:00"", ""message"": ""I can see multiple connection drops on 2026-01-11. This isn't normal.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-11T06:04:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-11T06:06:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-11T06:08:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-11T06:10:00"", ""message"": ""Is there anything else I can help with today?""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-11T06:12:00"", ""message"": ""Thank you for your time, I appreciate the help""}]",AGENT_016,resolved,,general_question
CHAT_00047,CUST_00417,2025-12-18 06:00:00,2025-12-18 06:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-18T06:00:00"", ""message"": ""I can't work from home with this unstable connection""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-18T06:02:00"", ""message"": ""I see the problem in our system. We'll get a technician to look at this.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-18T06:04:00"", ""message"": ""I'm paying for gigabit but only getting {speed} Mbps!""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-18T06:06:00"", ""message"": ""Is there anything else I can help with today?""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-18T06:08:00"", ""message"": ""I can't work from home with this unstable connection""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-18T06:10:00"", ""message"": ""Is there anything else I can help with today?""}]",AGENT_020,resolved,LOG_0014515,technical_issue
CHAT_00048,CUST_00417,2026-01-25 00:00:00,2026-01-25 00:02:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-25T00:04:00"", ""message"": ""I'd like to know more about upgrading my plan""}]",AGENT_008,escalated,,general_question
CHAT_00049,CUST_00417,2026-02-12 03:00:00,2026-02-12 03:14:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-12T03:00:00"", ""message"": ""I'm paying for gigabit but only getting 10 Mbps!""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-12T03:02:00"", ""message"": ""Your connection quality logs show slow speed. Let me escalate this.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-12T03:04:00"", ""message"": ""Your service is terrible, the speed is way below what you promised""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-12T03:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-12T03:08:00"", ""message"": ""I can't work from home with this unstable connection""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-12T03:10:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-12T03:12:00"", ""message"": ""This is the third time this month my internet has gone out!""}]",AGENT_005,unresolved,LOG_0014546,technical_issue
CHAT_00050,CUST_00417,2026-02-20 00:00:00,2026-02-20 00:02:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-20T00:04:00"", ""message"": ""Hello, I hope you can help me with a small issue""}]",AGENT_004,escalated,,service_inquiry
CHAT_00051,CUST_00417,2026-01-24 00:00:00,2026-01-24 00:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-24T00:00:00"", ""message"": ""Can you help me understand my bill?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-24T00:02:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-24T00:04:00"", ""message"": ""Can you help me understand my bill?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-24T00:06:00"", ""message"": ""Is there anything else I can help with today?""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-24T00:08:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-24T00:10:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}]",AGENT_011,resolved,,general_question
CHAT_00052,CUST_00417,2025-11-26 00:00:00,2025-11-26 00:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-11-26T00:00:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2025-11-26T00:02:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-11-26T00:04:00"", ""message"": ""What's the status of my support ticket?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-11-26T00:06:00"", ""message"": ""Is there anything else I can help with today?""}]",AGENT_020,escalated,,general_question
CHAT_00053,CUST_00417,2025-12-11 00:00:00,2025-12-11 00:06:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-11T00:00:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-11T00:02:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-11T00:04:00"", ""message"": ""Can you help me understand my bill?""}]",AGENT_003,resolved,,general_question
CHAT_00054,CUST_00418,2026-02-17 07:00:00,2026-02-17 07:10:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-17T07:00:00"", ""message"": ""Can you check if there's an outage in my area?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-17T07:02:00"", ""message"": ""I see the problem in our system. We'll get a technician to look at this.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-17T07:04:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-17T07:06:00"", ""message"": ""Let me escalate this to our technical team.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-17T07:08:00"", ""message"": ""Hello, I hope you can help me with a small issue""}]",AGENT_019,resolved,LOG_0014583,technical_issue
CHAT_00055,CUST_00418,2026-02-17 07:00:00,2026-02-17 07:10:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-17T07:00:00"", ""message"": ""Can you check if there's an outage in my area?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-17T07:02:00"", ""message"": ""I see the problem in our system. We'll get a technician to look at this.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-17T07:04:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-17T07:06:00"", ""message"": ""Let me escalate this to our technical team.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-17T07:08:00"", ""message"": ""Hello, I hope you can help me with a small issue""}]",AGENT_019,resolved,,billing
CHAT_00056,CUST_00418,2025-12-24 12:00:00,2025-12-24 12:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-24T12:00:00"", ""message"": ""My router stopped working this morning""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-24T12:02:00"", ""message"": ""Have you tried rebooting your router? This often resolves connection issues.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-24T12:04:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-24T12:06:00"", ""message"": ""Let me check your account details.""}]",AGENT_019,escalated,LOG_0014558,technical_issue
CHAT_00057,CUST_00418,2025-12-24 12:00:00,2025-12-24 12:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-24T12:00:00"", ""message"": ""My router stopped working this morning""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-24T12:02:00"", ""message"": ""Have you tried rebooting your router? This often resolves connection issues.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-24T12:04:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-24T12:06:00"", ""message"": ""Let me check your account details.""}]",AGENT_014,escalated,,general_question
CHAT_00058,CUST_00418,2026-01-26 01:00:00,2026-01-26 01:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-26T01:00:00"", ""message"": ""Hi, I'm having issues with my internet connection""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-26T01:02:00"", ""message"": ""Have you tried rebooting your router? This often resolves connection issues.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-26T01:04:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-26T01:06:00"", ""message"": ""Let me check your account details.""}]",AGENT_012,unresolved,LOG_0014561,technical_issue
CHAT_00059,CUST_00418,2026-01-26 01:00:00,2026-01-26 01:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-26T01:00:00"", ""message"": ""Hi, I'm having issues with my internet connection""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-26T01:02:00"", ""message"": ""Have you tried rebooting your router? This often resolves connection issues.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-26T01:04:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-26T01:06:00"", ""message"": ""Let me check your account details.""}]",AGENT_010,resolved,,service_inquiry
CHAT_00060,CUST_00669,2026-02-17 05:00:00,2026-02-17 05:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-17T05:00:00"", ""message"": ""My router stopped working this morning""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-17T05:02:00"", ""message"": ""I see the problem in our system. We'll get a technician to look at this.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-17T05:04:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-17T05:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}]",AGENT_002,resolved,LOG_0023602,technical_issue
CHAT_00061,CUST_00669,2026-02-16 00:00:00,2026-02-16 00:02:00,"[{""speaker"": ""agent"", ""timestamp"": ""2026-02-16T00:06:00"", ""message"": ""Let me escalate this to our technical team.""}]",AGENT_015,resolved,,service_inquiry
