PLZ,Bundesland
03139,Brandenburg
03140,Brandenburg
03141,Brandenburg
03142,Brandenburg
03143,Brandenburg
03144,Brandenburg
03145,Brandenburg
03146,Brandenburg
03147,Brandenburg
03148,Brandenburg
03149,Brandenburg
03150,Brandenburg
03151,Brandenburg
03152,Brandenburg
03153,Brandenburg
03154,Brandenburg
03155,Brandenburg
03156,Brandenburg
03157,Brandenburg
03158,Brandenburg
03159,Brandenburg
03160,Brandenburg
03161,Brandenburg
03162,Brandenburg
03163,Brandenburg
03164,Brandenburg
03165,Brandenburg
03166,Brandenburg
03167,Brandenburg
03168,Brandenburg
03169,Brandenburg
03170,Brandenburg
03171,Brandenburg
03172,Brandenburg
03173,Brandenburg
03174,Brandenburg
03175,Brandenburg
03176,Brandenburg
03177,Brandenburg
03178,Brandenburg
03179,Brandenburg
03180,Brandenburg
03181,Brandenburg
03182,Brandenburg
03183,Brandenburg
03184,Brandenburg
03185,Brandenburg
03186,Brandenburg
03187,Brandenburg
03188,Brandenburg
03189,Brandenburg
03190,Brandenburg
03191,Brandenburg
03192,Brandenburg
03193,Brandenburg
03194,Brandenburg
03195,Brandenburg
03196,Brandenburg
03197,Brandenburg
03198,Brandenburg
03199,Brandenburg
03200,Brandenburg
03201,Brandenburg
03202,Brandenburg
03203,Brandenburg
03204,Brandenburg
03205,Brandenburg
03206,Brandenburg
03207,Brandenburg
03208,Brandenburg
03209,Brandenburg
03210,Brandenburg
03211,Brandenburg
03212,Brandenburg
03213,Brandenburg
03214,Brandenburg
03215,Brandenburg
03216,Brandenburg
03217,Brandenburg
03218,Brandenburg
03219,Brandenburg
03220,Brandenburg
03221,Brandenburg
03222,Brandenburg
03223,Brandenburg
03224,Brandenburg
03225,Brandenburg
03226,Brandenburg
03227,Brandenburg
03228,Brandenburg
03229,Brandenburg
03230,Brandenburg
03231,Brandenburg
03232,Brandenburg
03233,Brandenburg
03234,Brandenburg
03235,Brandenburg
03236,Brandenburg
03237,Brandenburg
03238,Brandenburg
03239,Brandenburg
03240,Brandenburg
03241,Brandenburg
03242,Brandenburg
03243,Brandenburg
03244,Brandenburg
03245,Brandenburg
03246,Brandenburg
03247,Brandenburg
03248,Brandenburg
03249,Brandenburg
03250,Brandenburg
03251,Brandenburg
03252,Brandenburg
03253,Brandenburg
04001,Sachsen
04002,Sachsen
04003,Sachsen
04004,Sachsen
04005,Sachsen
04006,Sachsen
04007,Sachsen
04008,Sachsen
04009,Sachsen
04010,Sachsen
04011,Sachsen
04012,Sachsen
04013,Sachsen
04014,Sachsen
04015,Sachsen
04016,Sachsen
04017,Sachsen
04018,Sachsen
04019,Sachsen
04020,Sachsen
04021,Sachsen
04022,Sachsen
04023,Sachsen
04024,Sachsen
04025,Sachsen
04026,Sachsen
04027,Sachsen
04028,Sachsen
04029,Sachsen
04030,Sachsen
04031,Sachsen
04032,Sachsen
04033,Sachsen
04034,Sachsen
04035,Sachsen
04036,Sachsen
04037,Sachsen
04038,Sachsen
04039,Sachsen
04040,Sachsen
04041,Sachsen
04042,Sachsen
04043,Sachsen
04044,Sachsen
04045,Sachsen
04046,Sachsen
04047,Sachsen
04048,Sachsen
04049,Sachsen
04050,Sachsen
04051,Sachsen
04052,Sachsen
04053,Sachsen
04054,Sachsen
04055,Sachsen
04056,Sachsen
04057,Sachsen
04058,Sachsen
04059,Sachsen
04060,Sachsen
04061,Sachsen
04062,Sachsen
04063,Sachsen
04064,Sachsen
04065,Sachsen
04066,Sachsen
04067,Sachsen
04068,Sachsen
04069,Sachsen
04070,Sachsen
04071,Sachsen
04072,Sachsen
04073,Sachsen
04074,Sachsen
04075,Sachsen
04076,Sachsen
04077,Sachsen
04078,Sachsen
04079,Sachsen
04080,Sachsen
04081,Sachsen
04082,Sachsen
04083,Sachsen
04084,Sachsen
04085,Sachsen
04086,Sachsen
04087,Sachsen
04088,Sachsen
04089,Sachsen
04090,Sachsen
04091,Sachsen
04092,Sachsen
04093,Sachsen
04094,Sachsen
04095,Sachsen
04096,Sachsen
04097,Sachsen
04098,Sachsen
04099,Sachsen
04100,Sachsen
04101,Sachsen
04102,Sachsen
04103,Sachsen
04104,Sachsen
04105,Sachsen
04106,Sachsen
04107,Sachsen
04108,Sachsen
04109,Sachsen
04110,Sachsen
04111,Sachsen
04112,Sachsen
04113,Sachsen
04114,Sachsen
04115,Sachsen
04116,Sachsen
04117,Sachsen
04118,Sachsen
04119,Sachsen
04120,Sachsen
04121,Sachsen
04122,Sachsen
04123,Sachsen
04124,Sachsen
04125,Sachsen
04126,Sachsen
04127,Sachsen
04128,Sachsen
04129,Sachsen
04130,Sachsen
04131,Sachsen
04132,Sachsen
04133,Sachsen
04134,Sachsen
04135,Sachsen
04136,Sachsen
04137,Sachsen
04138,Sachsen
04139,Sachsen
04140,Sachsen
04141,Sachsen
04142,Sachsen
04143,Sachsen
04144,Sachsen
04145,Sachsen
04146,Sachsen
04147,Sachsen
04148,Sachsen
04149,Sachsen
04150,Sachsen
04151,Sachsen
04152,Sachsen
04153,Sachsen
04154,Sachsen
04155,Sachsen
04156,Sachsen
04157,Sachsen
04158,Sachsen
04159,Sachsen
04160,Sachsen
04161,Sachsen
04162,Sachsen
04163,Sachsen
04164,Sachsen
04165,Sachsen
04166,Sachsen
04167,Sachsen
04168,Sachsen
04169,Sachsen
04170,Sachsen
04171,Sachsen
04172,Sachsen
04173,Sachsen
04174,Sachsen
04175,Sachsen
04176,Sachsen
04177,Sachsen
04178,Sachsen
04179,Sachsen
04180,Sachsen
04181,Sachsen
04182,Sachsen
04183,Sachsen
04184,Sachsen
04185,Sachsen
04186,Sachsen
04187,Sachsen
04188,Sachsen
04189,Sachsen
04190,Sachsen
04191,Sachsen
04192,Sachsen
04193,Sachsen
04194,Sachsen
04195,Sachsen
04196,Sachsen
04197,Sachsen
04198,Sachsen
04199,Sachsen
04200,Sachsen
04201,Sachsen
04202,Sachsen
04203,Sachsen
04204,Sachsen
04205,Sachsen
04206,Sachsen
04207,Sachsen
04208,Sachsen
04209,Sachsen
04210,Sachsen
04211,Sachsen
04212,Sachsen
04213,Sachsen
04214,Sachsen
04215,Sachsen
04216,Sachsen
04217,Sachsen
04218,Sachsen
04219,Sachsen
04220,Sachsen
04221,Sachsen
04222,Sachsen
04223,Sachsen
04224,Sachsen
04225,Sachsen
04226,Sachsen
04227,Sachsen
04228,Sachsen
04229,Sachsen
04230,Sachsen
04231,Sachsen
04232,Sachsen
04233,Sachsen
04234,Sachsen
04235,Sachsen
04236,Sachsen
04237,Sachsen
04238,Sachsen
04239,Sachsen
04240,Sachsen
04241,Sachsen
04242,Sachsen
04243,Sachsen
04244,Sachsen
04245,Sachsen
04246,Sachsen
04247,Sachsen
04248,Sachsen
04249,Sachsen
04250,Sachsen
04251,Sachsen
04252,Sachsen
04253,Sachsen
04254,Sachsen
04255,Sachsen
04256,Sachsen
04257,Sachsen
04258,Sachsen
04259,Sachsen
04260,Sachsen
04261,Sachsen
04262,Sachsen
04263,Sachsen
04264,Sachsen
04265,Sachsen
04266,Sachsen
04267,Sachsen
04268,Sachsen
04269,Sachsen
04270,Sachsen
04271,Sachsen
04272,Sachsen
04273,Sachsen
04274,Sachsen
04275,Sachsen
04276,Sachsen
04277,Sachsen
04278,Sachsen
04279,Sachsen
04280,Sachsen
04281,Sachsen
04282,Sachsen
04283,Sachsen
04284,Sachsen
04285,Sachsen
04286,Sachsen
04287,Sachsen
04288,Sachsen
04289,Sachsen
04290,Sachsen
04291,Sachsen
04292,Sachsen
04293,Sachsen
04294,Sachsen
04295,Sachsen
04296,Sachsen
04297,Sachsen
04298,Sachsen
04299,Sachsen
04300,Sachsen
04301,Sachsen
04302,Sachsen
04303,Sachsen
04304,Sachsen
04305,Sachsen
04306,Sachsen
04307,Sachsen
04308,Sachsen
04309,Sachsen
04310,Sachsen
04311,Sachsen
04312,Sachsen
04313,Sachsen
04314,Sachsen
04315,Sachsen
04316,Sachsen
04317,Sachsen
04318,Sachsen
04319,Sachsen
04320,Sachsen
04321,Sachsen
04322,Sachsen
04323,Sachsen
04324,Sachsen
04325,Sachsen
04326,Sachsen
04327,Sachsen
04328,Sachsen
04329,Sachsen
04330,Sachsen
04331,Sachsen
04332,Sachsen
04333,Sachsen
04334,Sachsen
04335,Sachsen
04336,Sachsen
04337,Sachsen
04338,Sachsen
04339,Sachsen
04340,Sachsen
04341,Sachsen
04342,Sachsen
04343,Sachsen
04344,Sachsen
04345,Sachsen
04346,Sachsen
04347,Sachsen
04348,Sachsen
04349,Sachsen
04350,Sachsen
04351,Sachsen
04352,Sachsen
04353,Sachsen
04354,Sachsen
04355,Sachsen
04356,Sachsen
04357,Sachsen
04358,Sachsen
04359,Sachsen
04360,Sachsen
04361,Sachsen
04362,Sachsen
04363,Sachsen
04364,Sachsen
04365,Sachsen
04366,Sachsen
04367,Sachsen
04368,Sachsen
04369,Sachsen
04370,Sachsen
04371,Sachsen
04372,Sachsen
04373,Sachsen
04374,Sachsen
04375,Sachsen
04376,Sachsen
04377,Sachsen
04378,Sachsen
04379,Sachsen
04380,Sachsen
04381,Sachsen
04382,Sachsen
04383,Sachsen
04384,Sachsen
04385,Sachsen
04386,Sachsen
04387,Sachsen
04388,Sachsen
04389,Sachsen
04390,Sachsen
04391,Sachsen
04392,Sachsen
04393,Sachsen
04394,Sachsen
04395,Sachsen
04396,Sachsen
04397,Sachsen
04398,Sachsen
04399,Sachsen
04400,Sachsen
04401,Sachsen
04402,Sachsen
04403,Sachsen
04404,Sachsen
04405,Sachsen
04406,Sachsen
04407,Sachsen
04408,Sachsen
04409,Sachsen
04410,Sachsen
04411,Sachsen
04412,Sachsen
04413,Sachsen
04414,Sachsen
04415,Sachsen
04416,Sachsen
04417,Sachsen
04418,Sachsen
04419,Sachsen
04420,Sachsen
04421,Sachsen
04422,Sachsen
04423,Sachsen
04424,Sachsen
04425,Sachsen
04426,Sachsen
04427,Sachsen
04428,Sachsen
04429,Sachsen
04430,Sachsen
04431,Sachsen
04432,Sachsen
04433,Sachsen
04434,Sachsen
04435,Sachsen
04436,Sachsen
04437,Sachsen
04438,Sachsen
04439,Sachsen
04440,Sachsen
04441,Sachsen
04442,Sachsen
04443,Sachsen
04444,Sachsen
04445,Sachsen
04446,Sachsen
04447,Sachsen
04448,Sachsen
04449,Sachsen
04450,Sachsen
04451,Sachsen
04452,Sachsen
04453,Sachsen
04454,Sachsen
04455,Sachsen
04456,Sachsen
04457,Sachsen
04458,Sachsen
04459,Sachsen
04460,Sachsen
04461,Sachsen
04462,Sachsen
04463,Sachsen
04464,Sachsen
04465,Sachsen
04466,Sachsen
04467,Sachsen
04468,Sachsen
04469,Sachsen
04470,Sachsen
04471,Sachsen
04472,Sachsen
04473,Sachsen
04474,Sachsen
04475,Sachsen
04476,Sachsen
04477,Sachsen
04478,Sachsen
04479,Sachsen
04480,Sachsen
04481,Sachsen
04482,Sachsen
04483,Sachsen
04484,Sachsen
04485,Sachsen
04486,Sachsen
04487,Sachsen
04488,Sachsen
04489,Sachsen
04490,Sachsen
04491,Sachsen
04492,Sachsen
04493,Sachsen
04494,Sachsen
04495,Sachsen
04496,Sachsen
04497,Sachsen
04498,Sachsen
04499,Sachsen
04500,Sachsen
04501,Sachsen
04502,Sachsen
04503,Sachsen
04504,Sachsen
04505,Sachsen
04506,Sachsen
04507,Sachsen
04508,Sachsen
04509,Sachsen
04510,Sachsen
04511,Sachsen
04512,Sachsen
04513,Sachsen
04514,Sachsen
04515,Sachsen
04516,Sachsen
04517,Sachsen
04518,Sachsen
04519,Sachsen
04520,Sachsen
04521,Sachsen
04522,Sachsen
04523,Sachsen
04524,Sachsen
04525,Sachsen
04526,Sachsen
04527,Sachsen
04528,Sachsen
04529,Sachsen
04530,Sachsen
04531,Sachsen
04532,Sachsen
04533,Sachsen
04534,Sachsen
04535,Sachsen
04536,Sachsen
04537,Sachsen
04538,Sachsen
04539,Sachsen
04540,Sachsen
04541,Sachsen
04542,Sachsen
04543,Sachsen
04544,Sachsen
04545,Sachsen
04546,Sachsen
04547,Sachsen
04548,Sachsen
04549,Sachsen
04550,Sachsen
04551,Sachsen
04552,Sachsen
04553,Sachsen
04554,Sachsen
04555,Sachsen
04556,Sachsen
04557,Sachsen
04558,Sachsen
04559,Sachsen
04560,Sachsen
04561,Sachsen
04562,Sachsen
04563,Sachsen
04564,Sachsen
04565,Sachsen
04566,Sachsen
04567,Sachsen
04568,Sachsen
04569,Sachsen
04570,Sachsen
04571,Sachsen
04572,Sachsen
04573,Sachsen
04574,Sachsen
04575,Sachsen
04576,Sachsen
04577,Sachsen
04578,Sachsen
04579,Sachsen
04581,Thüringen
04582,Thüringen
04583,Thüringen
04584,Thüringen
04585,Thüringen
04586,Thüringen
04587,Thüringen
04588,Thüringen
04589,Thüringen
04590,Thüringen
04591,Thüringen
04592,Thüringen
04593,Thüringen
04594,Thüringen
04595,Thüringen
04596,Thüringen
04597,Thüringen
04598,Thüringen
04599,Thüringen
04600,Thüringen
04601,Thüringen
04602,Thüringen
04603,Thüringen
04604,Thüringen
04605,Thüringen
04606,Thüringen
04607,Thüringen
04608,Thüringen
04609,Thüringen
04610,Thüringen
04611,Thüringen
04612,Thüringen
04613,Thüringen
04614,Thüringen
04615,Thüringen
04616,Thüringen
04617,Thüringen
04618,Thüringen
04619,Thüringen
04620,Thüringen
04621,Thüringen
04622,Thüringen
04623,Thüringen
04624,Thüringen
04625,Thüringen
04626,Thüringen
04627,Thüringen
04628,Thüringen
04629,Thüringen
04630,Thüringen
04631,Thüringen
04632,Thüringen
04633,Thüringen
04634,Thüringen
04635,Thüringen
04636,Thüringen
04637,Thüringen
04638,Thüringen
04639,Thüringen
04641,Sachsen
04642,Sachsen
04643,Sachsen
04644,Sachsen
04645,Sachsen
04646,Sachsen
04647,Sachsen
04648,Sachsen
04649,Sachsen
04650,Sachsen
04651,Sachsen
04652,Sachsen
04653,Sachsen
04654,Sachsen
04655,Sachsen
04656,Sachsen
04657,Sachsen
04658,Sachsen
04659,Sachsen
04660,Sachsen
04661,Sachsen
04662,Sachsen
04663,Sachsen
04664,Sachsen
04665,Sachsen
04666,Sachsen
04667,Sachsen
04668,Sachsen
04669,Sachsen
04670,Sachsen
04671,Sachsen
04672,Sachsen
04673,Sachsen
04674,Sachsen
04675,Sachsen
04676,Sachsen
04677,Sachsen
04678,Sachsen
04679,Sachsen
04680,Sachsen
04681,Sachsen
04682,Sachsen
04683,Sachsen
04684,Sachsen
04685,Sachsen
04686,Sachsen
04687,Sachsen
04688,Sachsen
04689,Sachsen
04690,Sachsen
04691,Sachsen
04692,Sachsen
04693,Sachsen
04694,Sachsen
04695,Sachsen
04696,Sachsen
04697,Sachsen
04698,Sachsen
04699,Sachsen
04700,Sachsen
04701,Sachsen
04702,Sachsen
04703,Sachsen
04704,Sachsen
04705,Sachsen
04706,Sachsen
04707,Sachsen
04708,Sachsen
04709,Sachsen
04710,Sachsen
04711,Sachsen
04712,Sachsen
04713,Sachsen
04714,Sachsen
04715,Sachsen
04716,Sachsen
04717,Sachsen
04718,Sachsen
04719,Sachsen
04720,Sachsen
04721,Sachsen
04722,Sachsen
04723,Sachsen
04724,Sachsen
04725,Sachsen
04726,Sachsen
04727,Sachsen
04728,Sachsen
04729,Sachsen
04730,Sachsen
04731,Sachsen
04732,Sachsen
04733,Sachsen
04734,Sachsen
04735,Sachsen
04736,Sachsen
04737,Sachsen
04738,Sachsen
04739,Sachsen
04740,Sachsen
04741,Sachsen
04742,Sachsen
04743,Sachsen
04744,Sachsen
04745,Sachsen
04746,Sachsen
04747,Sachsen
04748,Sachsen
04749,Sachsen
04750,Sachsen
04751,Sachsen
04752,Sachsen
04753,Sachsen
04754,Sachsen
04755,Sachsen
04756,Sachsen
04757,Sachsen
04758,Sachsen
04759,Sachsen
04760,Sachsen
04761,Sachsen
04762,Sachsen
04763,Sachsen
04764,Sachsen
04765,Sachsen
04766,Sachsen
04767,Sachsen
04768,Sachsen
04769,Sachsen
04770,Sachsen
04771,Sachsen
04772,Sachsen
04773,Sachsen
04774,Sachsen
04775,Sachsen
04776,Sachsen
04777,Sachsen
04778,Sachsen
04779,Sachsen
04780,Sachsen
04781,Sachsen
04782,Sachsen
04783,Sachsen
04784,Sachsen
04785,Sachsen
04786,Sachsen
04787,Sachsen
04788,Sachsen
04789,Sachsen
04790,Sachsen
04791,Sachsen
04792,Sachsen
04793,Sachsen
04794,Sachsen
04795,Sachsen
04796,Sachsen
04797,Sachsen
04798,Sachsen
04799,Sachsen
04800,Sachsen
04801,Sachsen
04802,Sachsen
04803,Sachsen
04804,Sachsen
04805,Sachsen
04806,Sachsen
04807,Sachsen
04808,Sachsen
04809,Sachsen
04810,Sachsen
04811,Sachsen
04812,Sachsen
04813,Sachsen
04814,Sachsen
04815,Sachsen
04816,Sachsen
04817,Sachsen
04818,Sachsen
04819,Sachsen
04820,Sachsen
04821,Sachsen
04822,Sachsen
04823,Sachsen
04824,Sachsen
04825,Sachsen
04826,Sachsen
04827,Sachsen
04828,Sachsen
04829,Sachsen
04830,Sachsen
04831,Sachsen
04832,Sachsen
04833,Sachsen
04834,Sachsen
04835,Sachsen
04836,Sachsen
04837,Sachsen
04838,Sachsen
04839,Sachsen
04840,Sachsen
04841,Sachsen
04842,Sachsen
04843,Sachsen
04844,Sachsen
04845,Sachsen
04846,Sachsen
04847,Sachsen
04848,Sachsen
04849,Sachsen
04850,Sachsen
04851,Sachsen
04852,Sachsen
04853,Sachsen
04854,Sachsen
04855,Sachsen
04856,Sachsen
04857,Sachsen
04858,Sachsen
04859,Sachsen
04860,Sachsen
04861,Sachsen
04862,Sachsen
04863,Sachsen
04864,Sachsen
04865,Sachsen
04866,Sachsen
04867,Sachsen
04868,Sachsen
04869,Sachsen
04870,Sachsen
04871,Sachsen
04872,Sachsen
04873,Sachsen
04874,Sachsen
04875,Sachsen
04876,Sachsen
04877,Sachsen
04878,Sachsen
04879,Sachsen
04880,Sachsen
04881,Sachsen
04882,Sachsen
04883,Sachsen
04884,Sachsen
04885,Sachsen
04886,Sachsen
04887,Sachsen
04888,Sachsen
04889,Sachsen
04891,Brandenburg
04892,Brandenburg
04893,Brandenburg
04894,Brandenburg
04895,Brandenburg
04896,Brandenburg
04897,Brandenburg
04898,Brandenburg
04899,Brandenburg
04900,Brandenburg
04901,Brandenburg
04902,Brandenburg
04903,Brandenburg
04904,Brandenburg
04905,Brandenburg
04906,Brandenburg
04907,Brandenburg
04908,Brandenburg
04909,Brandenburg
04910,Brandenburg
04911,Brandenburg
04912,Brandenburg
04913,Brandenburg
04914,Brandenburg
04915,Brandenburg
04916,Brandenburg
04917,Brandenburg
04918,Brandenburg
04919,Brandenburg
04920,Brandenburg
04921,Brandenburg
04922,Brandenburg
04923,Brandenburg
04924,Brandenburg
04925,Brandenburg
04926,Brandenburg
04927,Brandenburg
04928,Brandenburg
04929,Brandenburg
04930,Brandenburg
04931,Brandenburg
04932,Brandenburg
04933,Brandenburg
04934,Brandenburg
04935,Brandenburg
04936,Brandenburg
04937,Brandenburg
04938,Brandenburg
06001,Sachsen-Anhalt
06002,Sachsen-Anhalt
06003,Sachsen-Anhalt
06004,Sachsen-Anhalt
06005,Sachsen-Anhalt
06006,Sachsen-Anhalt
06007,Sachsen-Anhalt
06008,Sachsen-Anhalt
06009,Sachsen-Anhalt
06010,Sachsen-Anhalt
06011,Sachsen-Anhalt
06012,Sachsen-Anhalt
06013,Sachsen-Anhalt
06014,Sachsen-Anhalt
06015,Sachsen-Anhalt
06016,Sachsen-Anhalt
06017,Sachsen-Anhalt
06018,Sachsen-Anhalt
06019,Sachsen-Anhalt
06020,Sachsen-Anhalt
06021,Sachsen-Anhalt
06022,Sachsen-Anhalt
06023,Sachsen-Anhalt
06024,Sachsen-Anhalt
06025,Sachsen-Anhalt
06026,Sachsen-Anhalt
06027,Sachsen-Anhalt
06028,Sachsen-Anhalt
06029,Sachsen-Anhalt
06030,Sachsen-Anhalt
06031,Sachsen-Anhalt
06032,Sachsen-Anhalt
06033,Sachsen-Anhalt
06034,Sachsen-Anhalt
06035,Sachsen-Anhalt
06036,Sachsen-Anhalt
06037,Sachsen-Anhalt
06038,Sachsen-Anhalt
06039,Sachsen-Anhalt
06040,Sachsen-Anhalt
06041,Sachsen-Anhalt
06042,Sachsen-Anhalt
06043,Sachsen-Anhalt
06044,Sachsen-Anhalt
06045,Sachsen-Anhalt
06046,Sachsen-Anhalt
06047,Sachsen-Anhalt
06048,Sachsen-Anhalt
06049,Sachsen-Anhalt
06050,Sachsen-Anhalt
06051,Sachsen-Anhalt
06052,Sachsen-Anhalt
06053,Sachsen-Anhalt
06054,Sachsen-Anhalt
06055,Sachsen-Anhalt
06056,Sachsen-Anhalt
06057,Sachsen-Anhalt
06058,Sachsen-Anhalt
06059,Sachsen-Anhalt
06060,Sachsen-Anhalt
06061,Sachsen-Anhalt
06062,Sachsen-Anhalt
06063,Sachsen-Anhalt
06064,Sachsen-Anhalt
06065,Sachsen-Anhalt
06066,Sachsen-Anhalt
06067,Sachsen-Anhalt
06068,Sachsen-Anhalt
06069,Sachsen-Anhalt
06070,Sachsen-Anhalt
06071,Sachsen-Anhalt
06072,Sachsen-Anhalt
06073,Sachsen-Anhalt
06074,Sachsen-Anhalt
06075,Sachsen-Anhalt
06076,Sachsen-Anhalt
06077,Sachsen-Anhalt
06078,Sachsen-Anhalt
06079,Sachsen-Anhalt
06080,Sachsen-Anhalt
06081,Sachsen-Anhalt
06082,Sachsen-Anhalt
06083,Sachsen-Anhalt
06084,Sachsen-Anhalt
06085,Sachsen-Anhalt
06086,Sachsen-Anhalt
06087,Sachsen-Anhalt
06088,Sachsen-Anhalt
06089,Sachsen-Anhalt
06090,Sachsen-Anhalt
06091,Sachsen-Anhalt
06092,Sachsen-Anhalt
06093,Sachsen-Anhalt
06094,Sachsen-Anhalt
06095,Sachsen-Anhalt
06096,Sachsen-Anhalt
06097,Sachsen-Anhalt
06098,Sachsen-Anhalt
06099,Sachsen-Anhalt
06100,Sachsen-Anhalt
06101,Sachsen-Anhalt
06102,Sachsen-Anhalt
06103,Sachsen-Anhalt
06104,Sachsen-Anhalt
06105,Sachsen-Anhalt
06106,Sachsen-Anhalt
06107,Sachsen-Anhalt
06108,Sachsen-Anhalt
06109,Sachsen-Anhalt
06110,Sachsen-Anhalt
06111,Sachsen-Anhalt
06112,Sachsen-Anhalt
06113,Sachsen-Anhalt
06114,Sachsen-Anhalt
06115,Sachsen-Anhalt
06116,Sachsen-Anhalt
06117,Sachsen-Anhalt
06118,Sachsen-Anhalt
06119,Sachsen-Anhalt
06120,Sachsen-Anhalt
06121,Sachsen-Anhalt
06122,Sachsen-Anhalt
06123,Sachsen-Anhalt
06124,Sachsen-Anhalt
06125,Sachsen-Anhalt
06126,Sachsen-Anhalt
06127,Sachsen-Anhalt
06128,Sachsen-Anhalt
06129,Sachsen-Anhalt
06130,Sachsen-Anhalt
06131,Sachsen-Anhalt
06132,Sachsen-Anhalt
06133,Sachsen-Anhalt
06134,Sachsen-Anhalt
06135,Sachsen-Anhalt
06136,Sachsen-Anhalt
06137,Sachsen-Anhalt
06138,Sachsen-Anhalt
06139,Sachsen-Anhalt
06140,Sachsen-Anhalt
06141,Sachsen-Anhalt
06142,Sachsen-Anhalt
06143,Sachsen-Anhalt
06144,Sachsen-Anhalt
06145,Sachsen-Anhalt
06146,Sachsen-Anhalt
06147,Sachsen-Anhalt
06148,Sachsen-Anhalt
06149,Sachsen-Anhalt
06150,Sachsen-Anhalt
06151,Sachsen-Anhalt
06152,Sachsen-Anhalt
06153,Sachsen-Anhalt
06154,Sachsen-Anhalt
06155,Sachsen-Anhalt
06156,Sachsen-Anhalt
06157,Sachsen-Anhalt
06158,Sachsen-Anhalt
06159,Sachsen-Anhalt
06160,Sachsen-Anhalt
06161,Sachsen-Anhalt
06162,Sachsen-Anhalt
06163,Sachsen-Anhalt
06164,Sachsen-Anhalt
06165,Sachsen-Anhalt
06166,Sachsen-Anhalt
06167,Sachsen-Anhalt
06168,Sachsen-Anhalt
06169,Sachsen-Anhalt
06170,Sachsen-Anhalt
06171,Sachsen-Anhalt
06172,Sachsen-Anhalt
06173,Sachsen-Anhalt
06174,Sachsen-Anhalt
06175,Sachsen-Anhalt
06176,Sachsen-Anhalt
06177,Sachsen-Anhalt
06178,Sachsen-Anhalt
06179,Sachsen-Anhalt
06180,Sachsen-Anhalt
06181,Sachsen-Anhalt
06182,Sachsen-Anhalt
06183,Sachsen-Anhalt
06184,Sachsen-Anhalt
06185,Sachsen-Anhalt
06186,Sachsen-Anhalt
06187,Sachsen-Anhalt
06188,Sachsen-Anhalt
06189,Sachsen-Anhalt
06190,Sachsen-Anhalt
06191,Sachsen-Anhalt
06192,Sachsen-Anhalt
06193,Sachsen-Anhalt
06194,Sachsen-Anhalt
06195,Sachsen-Anhalt
06196,Sachsen-Anhalt
06197,Sachsen-Anhalt
06198,Sachsen-Anhalt
06199,Sachsen-Anhalt
06200,Sachsen-Anhalt
06201,Sachsen-Anhalt
06202,Sachsen-Anhalt
06203,Sachsen-Anhalt
06204,Sachsen-Anhalt
06205,Sachsen-Anhalt
06206,Sachsen-Anhalt
06207,Sachsen-Anhalt
06208,Sachsen-Anhalt
06209,Sachsen-Anhalt
06210,Sachsen-Anhalt
06211,Sachsen-Anhalt
06212,Sachsen-Anhalt
06213,Sachsen-Anhalt
06214,Sachsen-Anhalt
06215,Sachsen-Anhalt
06216,Sachsen-Anhalt
06217,Sachsen-Anhalt
06218,Sachsen-Anhalt
06219,Sachsen-Anhalt
06220,Sachsen-Anhalt
06221,Sachsen-Anhalt
06222,Sachsen-Anhalt
06223,Sachsen-Anhalt
06224,Sachsen-Anhalt
06225,Sachsen-Anhalt
06226,Sachsen-Anhalt
06227,Sachsen-Anhalt
06228,Sachsen-Anhalt
06229,Sachsen-Anhalt
06230,Sachsen-Anhalt
06231,Sachsen-Anhalt
06232,Sachsen-Anhalt
06233,Sachsen-Anhalt
06234,Sachsen-Anhalt
06235,Sachsen-Anhalt
06236,Sachsen-Anhalt
06237,Sachsen-Anhalt
06238,Sachsen-Anhalt
06239,Sachsen-Anhalt
06240,Sachsen-Anhalt
06241,Sachsen-Anhalt
06242,Sachsen-Anhalt
06243,Sachsen-Anhalt
06244,Sachsen-Anhalt
06245,Sachsen-Anhalt
06246,Sachsen-Anhalt
06247,Sachsen-Anhalt
06248,Sachsen-Anhalt
06249,Sachsen-Anhalt
06250,Sachsen-Anhalt
06251,Sachsen-Anhalt
06252,Sachsen-Anhalt
06253,Sachsen-Anhalt
06254,Sachsen-Anhalt
06255,Sachsen-Anhalt
06256,Sachsen-Anhalt
06257,Sachsen-Anhalt
06258,Sachsen-Anhalt
06259,Sachsen-Anhalt
06260,Sachsen-Anhalt
06261,Sachsen-Anhalt
06262,Sachsen-Anhalt
06263,Sachsen-Anhalt
06264,Sachsen-Anhalt
06265,Sachsen-Anhalt
06266,Sachsen-Anhalt
06267,Sachsen-Anhalt
06268,Sachsen-Anhalt
06269,Sachsen-Anhalt
06270,Sachsen-Anhalt
06271,Sachsen-Anhalt
06272,Sachsen-Anhalt
06273,Sachsen-Anhalt
06274,Sachsen-Anhalt
06275,Sachsen-Anhalt
06276,Sachsen-Anhalt
06277,Sachsen-Anhalt
06278,Sachsen-Anhalt
06279,Sachsen-Anhalt
06280,Sachsen-Anhalt
06281,Sachsen-Anhalt
06282,Sachsen-Anhalt
06283,Sachsen-Anhalt
06284,Sachsen-Anhalt
06285,Sachsen-Anhalt
06286,Sachsen-Anhalt
06287,Sachsen-Anhalt
06288,Sachsen-Anhalt
06289,Sachsen-Anhalt
06290,Sachsen-Anhalt
06291,Sachsen-Anhalt
