ticket_id,customer_id,timestamp_created,timestamp_closed,subject,description,category,priority,channel,status,solved_in_hours,related_log_id,technical_issue_type
TKT_000151,CUST_00025,2026-02-10 05:00:00,2026-02-10 13:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 64 Mbps when I'm paying for 200 Mbps,technical,high,chat,closed,8,LOG_0000859,slow_speed
TKT_000152,CUST_00025,2026-02-03 05:00:00,2026-02-04 15:00:00,Technical Issue - Slow Speed,"Streaming keeps buffering, internet speed is insufficient",technical,high,web_form,closed,34,LOG_0000866,slow_speed
TKT_000153,CUST_00025,2025-12-11 02:00:00,2025-12-15 14:00:00,Technical Issue - Outage,"No connection whatsoever, lights on router are red",technical,high,chat,closed,108,LOG_0000867,outage
TKT_000154,CUST_00025,2025-12-11 05:00:00,2025-12-12 00:00:00,Technical Issue - Connection Drops,"Losing connection repeatedly, very frustrating",technical,medium,email,closed,19,LOG_0000872,connection_drops
TKT_000155,CUST_00025,2025-09-11 00:00:00,2025-09-11 18:00:00,Service Change,Need to downgrade to save money,service_change,low,phone,closed,18,,
TKT_000156,CUST_00026,2026-02-10 09:00:00,2026-02-11 18:00:00,Technical Issue - Slow Speed,"Pages are loading very slowly, speed is way below what was promised",technical,high,phone,closed,33,LOG_0000885,slow_speed
TKT_000157,CUST_00026,2025-12-09 09:00:00,2025-12-13 10:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 12 Mbps instead of 50 Mbps",technical,high,web_form,closed,97,LOG_0000888,slow_speed
TKT_000158,CUST_00026,2026-01-10 10:00:00,2026-01-11 06:00:00,Technical Issue - Outage,"No connection whatsoever, lights on router are red",technical,high,phone,closed,20,LOG_0000892,outage
TKT_000159,CUST_00026,2026-02-02 00:00:00,2026-02-03 21:00:00,Technical Issue - Connection Drops,WiFi keeps cutting out throughout the day,technical,medium,email,closed,45,LOG_0000916,connection_drops
TKT_000160,CUST_00027,2025-12-10 09:00:00,2025-12-11 21:00:00,Technical Issue - Slow Speed,"Streaming keeps buffering, internet speed is insufficient",technical,urgent,phone,closed,36,LOG_0000927,slow_speed
TKT_000161,CUST_00027,2025-12-09 06:00:00,2025-12-12 14:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 11 Mbps instead of 50 Mbps",technical,urgent,email,closed,80,LOG_0000930,slow_speed
TKT_000162,CUST_00027,2025-12-20 01:00:00,2025-12-21 15:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 20 Mbps instead of 50 Mbps",technical,high,email,closed,38,LOG_0000931,slow_speed
TKT_000163,CUST_00027,2026-01-14 06:00:00,2026-01-15 06:00:00,Technical Issue - Slow Speed,"Pages are loading very slowly, speed is way below what was promised",technical,medium,chat,closed,24,LOG_0000937,slow_speed
TKT_000164,CUST_00027,2025-12-27 01:00:00,2025-12-27 11:00:00,Technical Issue - Slow Speed,"Pages are loading very slowly, speed is way below what was promised",technical,high,email,closed,10,LOG_0000940,slow_speed
TKT_000165,CUST_00027,2026-02-25 12:00:00,2026-02-26 18:00:00,Technical Issue - Connection Drops,Internet keeps disconnecting every few minutes,technical,high,phone,closed,30,LOG_0000942,connection_drops
TKT_000166,CUST_00027,2025-12-23 11:00:00,2025-12-23 23:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 24 Mbps when I'm paying for 50 Mbps,technical,high,chat,closed,12,LOG_0000943,slow_speed
TKT_000167,CUST_00027,2026-01-20 04:00:00,2026-01-21 12:00:00,Technical Issue - Slow Speed,"Pages are loading very slowly, speed is way below what was promised",technical,high,phone,closed,32,LOG_0000947,slow_speed
TKT_000168,CUST_00027,2026-01-25 06:00:00,2026-01-27 00:00:00,Technical Issue - High Latency,"Video conferences are choppy, high latency issues",technical,high,email,closed,42,LOG_0000950,high_latency
TKT_000169,CUST_00027,2025-12-20 01:00:00,2025-12-22 01:00:00,Technical Issue - Connection Drops,"Losing connection repeatedly, very frustrating",technical,high,web_form,closed,48,LOG_0000963,connection_drops
TKT_000170,CUST_00027,2026-01-04 00:00:00,2026-01-04 07:00:00,Technical Issue - High Latency,"High ping, gaming is impossible with this latency",technical,high,web_form,closed,7,LOG_0000964,high_latency
TKT_000171,CUST_00027,2025-12-17 11:00:00,2025-12-20 20:00:00,Technical Issue - Slow Speed,"Streaming keeps buffering, internet speed is insufficient",technical,urgent,phone,closed,81,LOG_0000965,slow_speed
TKT_000172,CUST_00027,2025-12-13 00:00:00,2025-12-13 16:00:00,Service Change,"Moving to new address, how to transfer service?",service_change,low,email,closed,16,,
TKT_000173,CUST_00027,2025-11-10 00:00:00,2025-11-10 02:00:00,Service Change,Want to upgrade to faster plan,service_change,low,email,closed,2,,
TKT_000174,CUST_00027,2026-01-09 00:00:00,2026-01-09 23:00:00,Service Change,How do I cancel my service?,service_change,medium,email,closed,23,,
TKT_000175,CUST_00028,2026-02-11 08:00:00,2026-02-13 07:00:00,Technical Issue - High Latency,"Video conferences are choppy, high latency issues",technical,high,web_form,closed,47,LOG_0000968,high_latency
TKT_000176,CUST_00028,2026-02-24 06:00:00,2026-02-24 22:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 17 Mbps when I'm paying for 50 Mbps,technical,high,web_form,closed,16,LOG_0000984,slow_speed
TKT_000177,CUST_00028,2026-01-24 01:00:00,2026-01-25 12:00:00,Technical Issue - Slow Speed,"Streaming keeps buffering, internet speed is insufficient",technical,high,phone,closed,35,LOG_0000986,slow_speed
TKT_000178,CUST_00028,2025-12-12 09:00:00,2025-12-12 17:00:00,Technical Issue - Packet Loss,"Connection quality is terrible, lots of packet loss",technical,high,web_form,closed,8,LOG_0000994,packet_loss
TKT_000179,CUST_00028,2025-12-04 11:00:00,2025-12-06 00:00:00,Technical Issue - High Latency,"Video conferences are choppy, high latency issues",technical,medium,chat,closed,37,LOG_0001003,high_latency
TKT_000180,CUST_00028,2026-02-01 04:00:00,2026-02-02 11:00:00,Technical Issue - Connection Drops,Internet keeps disconnecting every few minutes,technical,high,chat,closed,31,LOG_0001010,connection_drops
TKT_000181,CUST_00029,2026-02-15 02:00:00,2026-02-17 01:00:00,Technical Issue - Connection Drops,WiFi keeps cutting out throughout the day,technical,medium,phone,closed,47,LOG_0001018,connection_drops
TKT_000182,CUST_00029,2026-01-02 07:00:00,2026-01-04 06:00:00,Technical Issue - Connection Drops,"Losing connection repeatedly, very frustrating",technical,medium,web_form,closed,47,LOG_0001019,connection_drops
TKT_000183,CUST_00029,2026-01-25 04:00:00,2026-01-29 16:00:00,Technical Issue - Outage,"No connection whatsoever, lights on router are red",technical,high,email,closed,108,LOG_0001020,outage
TKT_000184,CUST_00029,2026-01-04 02:00:00,2026-01-05 16:00:00,Technical Issue - High Latency,"Terrible lag during video calls, latency is 145ms",technical,high,phone,closed,38,LOG_0001021,high_latency
TKT_000185,CUST_00029,2025-12-08 03:00:00,2025-12-08 07:00:00,Technical Issue - Packet Loss,"Data is getting lost, packet loss is very high",technical,high,web_form,closed,4,LOG_0001024,packet_loss
TKT_000186,CUST_00029,2026-02-18 02:00:00,2026-02-21 23:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 10 Mbps when I'm paying for 50 Mbps,technical,high,web_form,closed,93,LOG_0001027,slow_speed
TKT_000187,CUST_00029,2025-12-22 07:00:00,2025-12-25 21:00:00,Technical Issue - Outage,"Complete outage for 116 minutes, no internet at all",technical,high,phone,closed,86,LOG_0001029,outage
TKT_000188,CUST_00029,2026-02-15 11:00:00,2026-02-16 02:00:00,Technical Issue - Connection Drops,"Losing connection repeatedly, very frustrating",technical,medium,phone,closed,15,LOG_0001036,connection_drops
TKT_000189,CUST_00029,2026-01-06 00:00:00,2026-01-06 03:00:00,Service Change,"Moving to new address, how to transfer service?",service_change,medium,email,closed,3,,
TKT_000190,CUST_00030,2026-01-25 05:00:00,2026-01-28 16:00:00,Technical Issue - Slow Speed,"Pages are loading very slowly, speed is way below what was promised",technical,high,web_form,closed,83,LOG_0001058,slow_speed
TKT_000191,CUST_00030,2026-02-09 11:00:00,2026-02-10 23:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 24 Mbps when I'm paying for 50 Mbps,technical,high,email,closed,36,LOG_0001064,slow_speed
TKT_000192,CUST_00030,2026-02-16 03:00:00,2026-02-17 17:00:00,Technical Issue - Connection Drops,WiFi keeps cutting out throughout the day,technical,medium,phone,closed,38,LOG_0001066,connection_drops
TKT_000193,CUST_00030,2025-12-12 11:00:00,2025-12-12 14:00:00,Technical Issue - Connection Drops,Internet keeps disconnecting every few minutes,technical,high,phone,closed,3,LOG_0001072,connection_drops
TKT_000194,CUST_00030,2026-02-21 07:00:00,2026-02-22 15:00:00,Technical Issue - Slow Speed,"Pages are loading very slowly, speed is way below what was promised",technical,medium,email,closed,32,LOG_0001073,slow_speed
TKT_000195,CUST_00030,2026-02-23 12:00:00,2026-02-24 20:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 20 Mbps instead of 50 Mbps",technical,medium,phone,closed,32,LOG_0001074,slow_speed
TKT_000196,CUST_00030,2026-02-26 00:00:00,2026-02-26 18:00:00,Service Change,Want to upgrade to faster plan,service_change,low,phone,closed,18,,
TKT_000197,CUST_00030,2025-11-03 00:00:00,2025-11-03 03:00:00,Billing,Double charged this month,billing,low,phone,closed,3,,
TKT_000198,CUST_00031,2026-01-14 04:00:00,2026-01-15 01:00:00,Technical Issue - Packet Loss,Unstable connection with frequent data loss,technical,medium,web_form,closed,21,LOG_0001077,packet_loss
TKT_000199,CUST_00031,2025-12-18 05:00:00,2025-12-20 04:00:00,Technical Issue - Packet Loss,"Experiencing severe packet loss (19.6%), connection is unstable",technical,medium,web_form,closed,47,LOG_0001099,packet_loss
TKT_000200,CUST_00031,2026-02-10 04:00:00,2026-02-10 10:00:00,Technical Issue - Packet Loss,"Connection quality is terrible, lots of packet loss",technical,high,web_form,closed,6,LOG_0001105,packet_loss
TKT_000201,CUST_00031,2025-10-29 00:00:00,2025-10-30 05:00:00,Billing,Why did my bill increase without notice?,billing,high,web_form,closed,29,,
TKT_000202,CUST_00031,2025-09-06 00:00:00,2025-09-06 11:00:00,Service Change,Want to upgrade to faster plan,service_change,low,chat,closed,11,,
TKT_000203,CUST_00032,2026-01-17 09:00:00,2026-01-19 05:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 16 Mbps when I'm paying for 50 Mbps,technical,high,web_form,closed,44,LOG_0001109,slow_speed
TKT_000204,CUST_00032,2026-02-16 05:00:00,2026-02-17 16:00:00,Technical Issue - Packet Loss,"Data is getting lost, packet loss is very high",technical,medium,web_form,closed,35,LOG_0001121,packet_loss
TKT_000205,CUST_00032,2026-02-19 04:00:00,2026-02-19 15:00:00,Technical Issue - Packet Loss,"Data is getting lost, packet loss is very high",technical,high,phone,closed,11,LOG_0001127,packet_loss
TKT_000206,CUST_00032,2026-01-03 08:00:00,2026-01-04 21:00:00,Technical Issue - Connection Drops,"Losing connection repeatedly, very frustrating",technical,medium,phone,closed,37,LOG_0001128,connection_drops
TKT_000207,CUST_00032,2026-02-13 08:00:00,2026-02-18 02:00:00,Technical Issue - Slow Speed,"Pages are loading very slowly, speed is way below what was promised",technical,urgent,web_form,closed,114,LOG_0001129,slow_speed
TKT_000208,CUST_00032,2026-02-03 03:00:00,2026-02-04 10:00:00,Technical Issue - Slow Speed,"Pages are loading very slowly, speed is way below what was promised",technical,high,web_form,closed,31,LOG_0001131,slow_speed
TKT_000209,CUST_00032,2026-02-20 05:00:00,2026-02-21 03:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 19 Mbps when I'm paying for 50 Mbps,technical,high,phone,closed,22,LOG_0001132,slow_speed
TKT_000210,CUST_00032,2026-02-27 06:00:00,2026-02-28 12:00:00,Technical Issue - Connection Drops,"Connection drops constantly, can't stay online",technical,high,chat,closed,30,LOG_0001136,connection_drops
TKT_000211,CUST_00032,2026-02-01 07:00:00,2026-02-02 07:00:00,Technical Issue - Slow Speed,"Streaming keeps buffering, internet speed is insufficient",technical,high,email,closed,24,LOG_0001139,slow_speed
TKT_000212,CUST_00032,2025-12-23 00:00:00,2025-12-23 21:00:00,Service Change,"Moving to new address, how to transfer service?",service_change,medium,phone,closed,21,,
TKT_000213,CUST_00032,2025-11-06 00:00:00,2025-11-06 18:00:00,Service Change,Need to downgrade to save money,service_change,medium,email,closed,18,,
TKT_000214,CUST_00032,2025-11-20 00:00:00,2025-11-20 13:00:00,Service Change,Want to upgrade to faster plan,service_change,medium,email,closed,13,,
TKT_000215,CUST_00032,2025-11-13 00:00:00,2025-11-13 06:00:00,Sales,What promotions do you currently have?,sales,medium,phone,closed,6,,
TKT_000216,CUST_00032,2025-12-19 00:00:00,2025-12-19 02:00:00,Billing,Double charged this month,billing,medium,phone,closed,2,,
TKT_000217,CUST_00033,2026-02-03 02:00:00,2026-02-03 19:00:00,Technical Issue - Connection Drops,"Connection drops constantly, can't stay online",technical,medium,phone,closed,17,LOG_0001147,connection_drops
TKT_000218,CUST_00033,2025-12-28 03:00:00,2025-12-28 09:00:00,Technical Issue - Connection Drops,Internet keeps disconnecting every few minutes,technical,high,email,closed,6,LOG_0001150,connection_drops
TKT_000219,CUST_00033,2026-02-12 05:00:00,2026-02-13 01:00:00,Technical Issue - Connection Drops,"Losing connection repeatedly, very frustrating",technical,high,chat,closed,20,LOG_0001163,connection_drops
TKT_000220,CUST_00033,2026-02-16 03:00:00,2026-02-17 23:00:00,Technical Issue - High Latency,"High ping, gaming is impossible with this latency",technical,high,email,closed,44,LOG_0001164,high_latency
TKT_000221,CUST_00033,2026-01-04 08:00:00,2026-01-06 01:00:00,Technical Issue - Packet Loss,"Data is getting lost, packet loss is very high",technical,medium,email,closed,41,LOG_0001171,packet_loss
TKT_000222,CUST_00033,2025-10-24 00:00:00,2025-10-24 09:00:00,Sales,Interested in bundling services,sales,low,chat,closed,9,,
TKT_000223,CUST_00033,2025-09-28 00:00:00,2025-09-28 18:00:00,Billing,Why did my bill increase without notice?,billing,low,email,closed,18,,
TKT_000224,CUST_00033,2025-10-28 00:00:00,2025-10-28 12:00:00,Service Change,How do I cancel my service?,service_change,low,chat,closed,12,,
TKT_000225,CUST_00034,2026-01-19 12:00:00,2026-01-21 03:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 23 Mbps when I'm paying for 50 Mbps,technical,high,phone,closed,39,LOG_0001204,slow_speed
TKT_000226,CUST_00034,2026-02-28 00:00:00,2026-02-28 11:00:00,Technical Issue - Packet Loss,"Connection quality is terrible, lots of packet loss",technical,medium,web_form,closed,11,LOG_0001209,packet_loss
TKT_000227,CUST_00034,2026-02-02 00:00:00,2026-02-02 16:00:00,Billing,Charged $58.06 but my plan should be $47.08,billing,high,email,closed,16,,
TKT_000228,CUST_00034,2025-09-29 00:00:00,2025-09-29 17:00:00,Billing,Need explanation for additional fees on bill,billing,medium,chat,closed,17,,
TKT_000229,CUST_00035,2026-02-17 03:00:00,2026-02-17 12:00:00,Technical Issue - High Latency,"Terrible lag during video calls, latency is 108ms",technical,high,phone,closed,9,LOG_0001230,high_latency
TKT_000230,CUST_00035,2025-12-06 12:00:00,2025-12-08 03:00:00,Technical Issue - Outage,"No connection whatsoever, lights on router are red",technical,urgent,chat,closed,39,LOG_0001234,outage
TKT_000231,CUST_00035,2026-02-28 11:00:00,2026-03-01 14:00:00,Technical Issue - Slow Speed,"Streaming keeps buffering, internet speed is insufficient",technical,medium,email,closed,27,LOG_0001240,slow_speed
TKT_000232,CUST_00035,2025-12-15 10:00:00,2025-12-17 06:00:00,Technical Issue - Packet Loss,"Experiencing severe packet loss (19.2%), connection is unstable",technical,medium,chat,closed,44,LOG_0001242,packet_loss
TKT_000233,CUST_00035,2026-02-21 01:00:00,2026-02-21 13:00:00,Technical Issue - High Latency,"High ping, gaming is impossible with this latency",technical,high,chat,closed,12,LOG_0001246,high_latency
TKT_000234,CUST_00035,2026-01-12 11:00:00,2026-01-13 21:00:00,Technical Issue - Slow Speed,"Streaming keeps buffering, internet speed is insufficient",technical,high,email,closed,34,LOG_0001252,slow_speed
TKT_000235,CUST_00035,2026-02-18 00:00:00,2026-02-21 13:00:00,Technical Issue - Outage,Internet has been down for over an hour,technical,high,chat,closed,85,LOG_0001262,outage
TKT_000236,CUST_00035,2025-11-19 00:00:00,2025-11-19 03:00:00,Service Change,"Moving to new address, how to transfer service?",service_change,low,chat,closed,3,,
TKT_000237,CUST_00036,2026-02-17 06:00:00,2026-02-19 00:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 50 Mbps instead of 200 Mbps",technical,high,phone,closed,42,LOG_0001269,slow_speed
