log_id,customer_id,timestamp,speed_measured_mbps,packet_loss_percent,latency_ms,downtime_minutes,connection_drops_count,issue_detected
LOG_0000342,CUST_00009,2025-12-19,45.6,0.83,25.9,0,0,none
LOG_0000343,CUST_00009,2026-01-27,44.0,1.29,37.7,0,0,none
LOG_0000344,CUST_00009,2026-02-17,46.5,1.66,11.5,0,0,none
LOG_0000345,CUST_00009,2025-12-13,47.0,1.75,15.6,0,0,none
LOG_0000346,CUST_00009,2025-12-05,46.7,0.96,36.1,0,0,none
LOG_0000347,CUST_00009,2026-02-27,44.1,0.38,32.2,0,0,none
LOG_0000348,CUST_00009,2025-12-29,49.4,1.39,31.1,0,0,none
LOG_0000349,CUST_00009,2026-01-29,46.6,1.55,21.4,0,0,none
LOG_0000350,CUST_00009,2026-01-14,44.8,0.72,36.5,0,0,none
LOG_0000351,CUST_00009,2025-12-30,48.2,0.64,16.1,0,0,none
LOG_0000352,CUST_00009,2026-02-23,46.7,0.44,14.4,0,0,none
LOG_0000353,CUST_00009,2025-12-16,46.8,0.84,14.6,0,0,none
LOG_0000354,CUST_00009,2026-01-11,46.8,0.49,26.5,0,0,none
LOG_0000355,CUST_00009,2026-01-16,44.4,1.64,39.0,0,0,none
LOG_0000356,CUST_00009,2025-12-28,46.0,4.29,209.3,0,0,high_latency
LOG_0000357,CUST_00009,2025-12-21,49.9,1.91,25.7,0,0,none
LOG_0000358,CUST_00009,2026-02-19,49.6,1.34,32.9,0,0,none
LOG_0000359,CUST_00009,2025-12-10,44.2,1.41,10.3,0,0,none
LOG_0000360,CUST_00009,2026-01-12,43.0,1.28,38.0,0,0,none
LOG_0000361,CUST_00009,2025-12-06,46.2,20.59,84.7,0,0,packet_loss
LOG_0000362,CUST_00009,2026-01-23,42.6,1.63,30.2,0,0,none
LOG_0000363,CUST_00009,2026-02-06,43.3,0.19,14.5,0,0,none
LOG_0000364,CUST_00009,2025-12-23,44.4,6.21,291.9,0,0,high_latency
LOG_0000365,CUST_00009,2026-01-28,49.9,0.45,30.5,0,0,none
LOG_0000366,CUST_00009,2025-12-07,49.9,1.3,11.0,0,0,none
LOG_0000367,CUST_00009,2026-01-11,46.6,0.11,10.3,0,0,none
LOG_0000368,CUST_00009,2025-12-27,48.8,1.29,19.9,0,0,none
LOG_0000369,CUST_00010,2025-12-23,49.4,0.46,37.0,0,0,none
LOG_0000370,CUST_00010,2025-12-18,46.1,0.09,12.2,0,0,none
LOG_0000371,CUST_00010,2025-12-21,46.7,0.07,37.9,0,0,none
LOG_0000372,CUST_00010,2026-02-02,46.9,1.5,31.4,0,0,none
LOG_0000373,CUST_00010,2026-02-19,44.7,1.13,27.0,0,0,none
LOG_0000374,CUST_00010,2025-12-04,24.8,0.66,83.4,0,0,slow_speed
LOG_0000375,CUST_00010,2025-12-26,48.1,0.69,12.9,0,0,none
LOG_0000376,CUST_00010,2026-02-19,45.1,1.54,38.6,0,0,none
LOG_0000377,CUST_00010,2026-01-18,42.7,0.55,39.8,0,0,none
LOG_0000378,CUST_00010,2026-01-14,46.6,0.75,15.6,0,0,none
LOG_0000379,CUST_00010,2026-01-11,43.1,1.24,33.9,0,0,none
LOG_0000380,CUST_00010,2026-02-18,44.5,0.76,33.5,0,0,none
LOG_0000381,CUST_00010,2026-01-10,44.9,0.21,10.2,0,0,none
LOG_0000382,CUST_00010,2026-01-13,48.2,0.2,12.6,0,0,none
LOG_0000383,CUST_00010,2025-12-19,46.7,0.82,10.8,0,0,none
LOG_0000384,CUST_00010,2026-02-17,47.0,10.82,35.9,0,18,connection_drops
LOG_0000385,CUST_00010,2026-02-18,47.9,1.12,39.8,0,0,none
LOG_0000386,CUST_00010,2025-12-24,43.8,0.76,14.2,0,0,none
LOG_0000387,CUST_00010,2025-12-27,43.6,0.33,18.3,0,0,none
LOG_0000388,CUST_00010,2026-02-19,45.2,1.89,31.6,0,0,none
LOG_0000389,CUST_00010,2025-12-12,44.0,0.21,19.1,0,0,none
LOG_0000390,CUST_00010,2026-01-17,48.8,0.76,35.9,0,0,none
LOG_0000391,CUST_00010,2026-01-04,48.6,16.41,145.3,0,0,packet_loss
LOG_0000392,CUST_00011,2025-12-29,0.0,1.93,39.1,155,46,outage
LOG_0000393,CUST_00011,2026-01-28,179.8,0.56,33.6,0,0,none
LOG_0000394,CUST_00011,2025-12-18,176.0,1.99,15.4,0,0,none
LOG_0000395,CUST_00011,2026-02-25,198.6,0.92,31.3,0,0,none
LOG_0000396,CUST_00011,2026-01-22,194.9,0.14,35.4,0,0,none
LOG_0000397,CUST_00011,2025-12-04,185.0,1.27,17.3,0,0,none
LOG_0000398,CUST_00011,2026-01-05,193.7,0.15,39.7,0,0,none
LOG_0000399,CUST_00011,2026-01-08,186.0,1.85,36.1,0,0,none
LOG_0000400,CUST_00011,2026-02-24,193.7,0.72,36.9,0,0,none
LOG_0000401,CUST_00011,2025-12-09,197.4,0.22,17.4,0,0,none
LOG_0000402,CUST_00011,2026-02-07,189.4,0.09,39.5,0,0,none
LOG_0000403,CUST_00011,2026-01-08,199.0,4.55,119.7,0,0,high_latency
LOG_0000404,CUST_00011,2025-12-24,186.7,1.38,16.6,0,0,none
LOG_0000405,CUST_00011,2025-12-31,41.5,1.18,46.3,0,0,slow_speed
LOG_0000406,CUST_00011,2026-01-06,197.6,0.17,34.9,0,0,none
LOG_0000407,CUST_00011,2026-01-15,179.4,0.91,16.2,0,0,none
LOG_0000408,CUST_00011,2025-12-30,172.9,7.98,108.9,0,0,high_latency
LOG_0000409,CUST_00011,2026-02-26,195.5,4.71,296.8,0,0,high_latency
LOG_0000410,CUST_00011,2026-02-06,186.6,0.66,22.8,0,0,none
LOG_0000411,CUST_00011,2026-01-08,188.9,0.37,29.7,0,0,none
LOG_0000412,CUST_00011,2025-12-12,196.5,14.3,85.1,0,0,packet_loss
LOG_0000413,CUST_00011,2026-02-20,187.3,1.6,26.1,0,0,none
LOG_0000414,CUST_00011,2026-02-03,183.7,0.52,35.9,0,0,none
LOG_0000415,CUST_00011,2025-12-09,179.4,6.21,170.4,0,0,high_latency
LOG_0000416,CUST_00011,2026-02-06,194.4,1.41,18.9,0,0,none
LOG_0000417,CUST_00011,2026-02-18,190.2,3.99,174.7,0,0,high_latency
LOG_0000418,CUST_00012,2026-01-06,187.9,1.15,22.7,0,0,none
LOG_0000419,CUST_00012,2025-12-22,190.8,1.29,40.0,0,0,none
LOG_0000420,CUST_00012,2025-12-28,178.7,0.37,35.3,0,0,none
LOG_0000421,CUST_00012,2026-01-14,198.6,0.97,15.9,0,0,none
LOG_0000422,CUST_00012,2025-12-19,185.2,0.99,30.5,0,0,none
LOG_0000423,CUST_00012,2026-01-03,184.7,0.17,10.9,0,0,none
LOG_0000424,CUST_00012,2026-01-22,171.0,0.45,18.7,0,0,none
LOG_0000425,CUST_00012,2025-12-18,192.3,8.43,122.8,0,0,high_latency
LOG_0000426,CUST_00012,2026-01-13,186.3,1.51,32.8,0,0,none
LOG_0000427,CUST_00012,2026-02-01,199.7,0.2,34.9,0,0,none
LOG_0000428,CUST_00012,2026-01-21,196.2,0.06,17.9,0,0,none
LOG_0000429,CUST_00012,2026-02-17,183.2,1.99,33.3,0,0,none
LOG_0000430,CUST_00012,2025-12-15,190.7,1.72,28.3,0,0,none
LOG_0000431,CUST_00012,2025-12-12,174.2,12.98,16.2,0,16,connection_drops
LOG_0000432,CUST_00012,2025-12-14,186.2,0.65,31.1,0,0,none
LOG_0000433,CUST_00012,2026-01-25,198.6,1.03,37.0,0,0,none
LOG_0000434,CUST_00012,2026-02-11,198.9,1.57,37.6,0,0,none
LOG_0000435,CUST_00012,2025-12-07,173.8,1.73,17.5,0,0,none
LOG_0000436,CUST_00012,2026-01-28,192.8,1.35,24.7,0,0,none
LOG_0000437,CUST_00012,2026-01-25,188.8,0.75,12.3,0,0,none
LOG_0000438,CUST_00012,2026-02-17,182.1,1.5,30.8,0,0,none
LOG_0000439,CUST_00012,2026-01-01,198.5,0.65,10.1,0,0,none
LOG_0000440,CUST_00012,2026-02-17,191.9,0.92,29.9,0,0,none
LOG_0000441,CUST_00012,2026-02-20,193.9,0.8,39.0,0,0,none
LOG_0000442,CUST_00012,2025-12-27,178.1,1.66,20.1,0,0,none
LOG_0000443,CUST_00012,2025-12-18,195.6,1.58,36.8,0,0,none
LOG_0000444,CUST_00012,2026-02-23,173.0,27.15,99.7,0,0,packet_loss
LOG_0000445,CUST_00012,2026-02-28,199.8,0.86,39.9,0,0,none
LOG_0000446,CUST_00012,2025-12-07,179.1,3.58,172.1,0,0,high_latency
LOG_0000447,CUST_00012,2025-12-05,197.1,0.33,21.9,0,0,none
LOG_0000448,CUST_00012,2025-12-01,192.7,14.27,67.0,0,0,packet_loss
LOG_0000449,CUST_00012,2025-12-15,176.8,1.36,10.3,0,0,none
LOG_0000450,CUST_00013,2026-02-13,199.6,8.12,176.6,0,0,high_latency
LOG_0000451,CUST_00013,2026-02-15,173.1,0.74,19.0,0,0,none
LOG_0000452,CUST_00013,2026-02-11,189.2,1.35,12.1,0,0,none
LOG_0000453,CUST_00013,2025-12-12,189.5,0.88,31.7,0,0,none
LOG_0000454,CUST_00013,2026-02-09,197.6,1.23,23.3,0,0,none
LOG_0000455,CUST_00013,2026-02-16,174.2,0.25,31.9,0,0,none
LOG_0000456,CUST_00013,2026-01-05,73.2,0.28,76.0,0,0,slow_speed
LOG_0000457,CUST_00013,2025-12-13,178.5,1.88,10.8,0,0,none
LOG_0000458,CUST_00013,2026-01-21,176.2,1.21,15.7,0,0,none
LOG_0000459,CUST_00013,2025-12-08,171.6,1.8,38.6,0,0,none
LOG_0000460,CUST_00013,2026-02-14,177.2,1.28,12.1,0,0,none
LOG_0000461,CUST_00013,2026-02-27,199.6,1.87,14.0,0,0,none
LOG_0000462,CUST_00013,2025-12-18,182.6,1.09,15.2,0,0,none
LOG_0000463,CUST_00013,2026-02-19,170.5,8.53,112.1,0,0,high_latency
LOG_0000464,CUST_00013,2025-12-26,178.6,1.43,33.0,0,0,none
LOG_0000465,CUST_00013,2026-01-08,172.5,1.07,28.5,0,0,none
LOG_0000466,CUST_00013,2026-01-20,172.4,1.84,39.2,0,0,none
LOG_0000467,CUST_00013,2026-01-18,181.7,1.27,35.0,0,0,none
LOG_0000468,CUST_00013,2026-02-20,179.3,0.87,38.6,0,0,none
LOG_0000469,CUST_00013,2026-01-28,172.6,0.87,23.6,0,0,none
LOG_0000470,CUST_00013,2026-01-20,48.2,1.32,40.7,0,0,slow_speed
LOG_0000471,CUST_00013,2025-12-27,198.6,1.05,33.5,0,0,none
LOG_0000472,CUST_00013,2026-02-07,181.2,1.5,36.2,0,0,none
LOG_0000473,CUST_00013,2026-02-13,193.1,0.06,34.2,0,0,none
LOG_0000474,CUST_00013,2026-02-20,177.9,1.95,28.8,0,0,none
LOG_0000475,CUST_00013,2025-12-25,180.8,1.0,27.0,0,0,none
LOG_0000476,CUST_00013,2026-01-27,84.4,1.79,40.2,0,0,slow_speed
LOG_0000477,CUST_00013,2026-02-27,177.3,0.94,21.5,0,0,none
LOG_0000478,CUST_00013,2026-02-24,186.6,1.83,32.2,0,0,none
LOG_0000479,CUST_00013,2026-01-18,177.4,1.83,19.6,0,0,none
LOG_0000480,CUST_00013,2025-12-17,181.2,1.0,37.1,0,0,none
LOG_0000481,CUST_00013,2025-12-24,199.4,1.91,12.1,0,0,none
LOG_0000482,CUST_00013,2026-01-23,193.2,0.62,12.6,0,0,none
LOG_0000483,CUST_00013,2026-01-12,176.0,1.13,19.1,0,0,none
LOG_0000484,CUST_00013,2025-12-31,181.0,1.94,39.9,0,0,none
LOG_0000485,CUST_00013,2025-12-21,192.8,0.49,10.2,0,0,none
LOG_0000486,CUST_00013,2026-01-30,186.2,5.02,30.8,0,15,connection_drops
LOG_0000487,CUST_00013,2025-12-06,181.3,1.48,19.2,0,0,none
LOG_0000488,CUST_00013,2026-01-29,0.0,1.92,39.2,101,15,outage
LOG_0000489,CUST_00013,2026-02-23,197.6,1.79,25.6,0,0,none
LOG_0000490,CUST_00013,2026-01-12,183.8,1.5,27.4,0,0,none
LOG_0000491,CUST_00013,2025-12-09,194.6,0.15,27.0,0,0,none
LOG_0000492,CUST_00013,2026-02-12,177.1,0.52,19.5,0,0,none
LOG_0000493,CUST_00013,2025-12-01,195.0,0.65,23.6,0,0,none
LOG_0000494,CUST_00013,2026-02-03,174.1,5.2,189.9,0,0,high_latency
LOG_0000495,CUST_00013,2026-02-13,186.1,1.93,16.2,0,0,none
LOG_0000496,CUST_00014,2026-02-13,43.2,1.62,19.1,0,0,none
LOG_0000497,CUST_00014,2025-12-13,13.7,1.67,61.3,0,0,slow_speed
LOG_0000498,CUST_00014,2025-12-25,42.9,8.98,290.4,0,0,high_latency
LOG_0000499,CUST_00014,2025-12-19,48.1,0.5,23.9,0,0,none
LOG_0000500,CUST_00014,2026-02-11,43.4,17.36,33.4,0,11,connection_drops
LOG_0000501,CUST_00014,2026-01-12,47.6,1.88,12.5,0,0,none
LOG_0000502,CUST_00014,2026-02-19,42.7,0.13,37.1,0,0,none
LOG_0000503,CUST_00014,2026-02-12,43.2,28.85,64.6,0,0,packet_loss
LOG_0000504,CUST_00014,2025-12-17,45.7,1.45,24.9,0,0,none
LOG_0000505,CUST_00014,2026-01-05,43.8,3.24,276.7,0,0,high_latency
LOG_0000506,CUST_00014,2025-12-11,47.1,1.29,25.0,0,0,none
LOG_0000507,CUST_00014,2025-12-29,0.0,0.56,14.1,164,25,outage
LOG_0000508,CUST_00014,2025-12-10,50.0,1.09,10.6,0,0,none
LOG_0000509,CUST_00014,2026-01-14,46.1,1.56,20.3,0,0,none
LOG_0000510,CUST_00014,2026-01-18,23.4,0.36,86.7,0,0,slow_speed
LOG_0000511,CUST_00014,2026-02-21,48.6,0.94,20.7,0,0,none
LOG_0000512,CUST_00014,2026-01-30,0.0,0.2,29.7,44,24,outage
LOG_0000513,CUST_00014,2025-12-17,48.8,1.59,20.6,0,0,none
LOG_0000514,CUST_00014,2026-02-06,43.8,1.19,34.2,0,0,none
LOG_0000515,CUST_00014,2025-12-15,42.7,1.4,38.4,0,0,none
LOG_0000516,CUST_00014,2025-12-18,49.6,1.67,34.3,0,0,none
LOG_0000517,CUST_00014,2025-12-21,0.0,0.98,12.7,86,11,outage
LOG_0000518,CUST_00014,2025-12-23,46.1,0.66,28.4,0,0,none
LOG_0000519,CUST_00014,2026-01-16,47.9,10.44,112.8,0,0,packet_loss
LOG_0000520,CUST_00014,2026-02-10,48.3,1.69,35.8,0,0,none
LOG_0000521,CUST_00014,2026-01-12,14.8,1.32,98.6,0,0,slow_speed
LOG_0000522,CUST_00014,2026-01-04,48.4,15.4,29.5,0,22,connection_drops
LOG_0000523,CUST_00014,2025-12-12,48.4,7.82,161.4,0,0,high_latency
LOG_0000524,CUST_00015,2026-02-06,959.3,1.9,38.5,0,0,none
LOG_0000525,CUST_00015,2025-12-18,854.9,1.2,37.6,0,0,none
LOG_0000526,CUST_00015,2026-01-31,223.3,0.21,60.8,0,0,slow_speed
LOG_0000527,CUST_00015,2026-01-19,875.2,1.77,12.7,0,0,none
LOG_0000528,CUST_00015,2025-12-09,959.4,10.26,10.3,0,7,connection_drops
LOG_0000529,CUST_00015,2026-02-15,958.1,0.1,23.1,0,0,none
LOG_0000530,CUST_00015,2026-02-07,982.7,0.99,21.4,0,0,none
LOG_0000531,CUST_00015,2026-02-16,974.3,1.58,27.3,0,0,none
LOG_0000532,CUST_00015,2026-01-31,874.4,16.37,145.6,0,0,packet_loss
LOG_0000533,CUST_00015,2026-02-19,901.3,10.07,14.8,0,7,connection_drops
LOG_0000534,CUST_00015,2025-12-12,984.0,1.41,22.9,0,0,none
LOG_0000535,CUST_00015,2025-12-13,983.5,13.8,122.7,0,0,packet_loss
LOG_0000536,CUST_00015,2025-12-21,371.5,0.56,90.4,0,0,slow_speed
LOG_0000537,CUST_00015,2026-02-09,858.2,0.01,12.6,0,0,none
LOG_0000538,CUST_00015,2025-12-10,0.0,0.4,10.8,104,15,outage
LOG_0000539,CUST_00015,2025-12-30,976.6,0.62,21.9,0,0,none
LOG_0000540,CUST_00015,2025-12-06,889.8,1.28,21.6,0,0,none
LOG_0000541,CUST_00015,2026-01-11,905.4,0.89,17.9,0,0,none
LOG_0000542,CUST_00015,2026-01-31,975.6,1.13,14.5,0,0,none
LOG_0000543,CUST_00015,2026-02-16,862.9,0.69,26.2,0,0,none
LOG_0000544,CUST_00015,2025-12-15,884.1,0.12,21.6,0,0,none
LOG_0000545,CUST_00015,2025-12-22,953.1,5.76,159.8,0,0,high_latency
LOG_0000546,CUST_00015,2026-02-24,925.3,1.8,34.0,0,0,none
LOG_0000547,CUST_00015,2025-12-11,872.1,1.9,23.5,0,0,none
LOG_0000548,CUST_00016,2026-02-01,194.3,0.25,22.7,0,0,none
LOG_0000549,CUST_00016,2026-01-04,176.1,1.65,14.4,0,0,none
LOG_0000550,CUST_00016,2026-01-19,197.3,1.83,12.0,0,0,none
LOG_0000551,CUST_00016,2026-01-09,186.6,1.71,25.6,0,0,none
LOG_0000552,CUST_00016,2026-02-27,193.6,1.25,25.7,0,0,none
LOG_0000553,CUST_00016,2026-01-06,174.5,1.13,27.5,0,0,none
LOG_0000554,CUST_00016,2026-02-16,197.7,1.13,13.0,0,0,none
LOG_0000555,CUST_00016,2025-12-22,196.4,1.76,17.9,0,0,none
LOG_0000556,CUST_00016,2025-12-17,188.3,7.86,221.7,0,0,high_latency
LOG_0000557,CUST_00016,2026-02-24,181.9,19.5,84.2,0,0,packet_loss
LOG_0000558,CUST_00016,2026-01-12,170.6,1.63,19.1,0,0,none
LOG_0000559,CUST_00016,2025-12-28,195.7,1.37,39.2,0,0,none
LOG_0000560,CUST_00016,2026-01-21,199.2,0.89,34.8,0,0,none
LOG_0000561,CUST_00016,2026-01-06,188.1,0.18,23.3,0,0,none
LOG_0000562,CUST_00016,2026-01-07,192.2,1.52,36.0,0,0,none
LOG_0000563,CUST_00016,2025-12-25,193.7,0.13,31.3,0,0,none
LOG_0000564,CUST_00016,2025-12-23,196.4,0.06,15.8,0,0,none
LOG_0000565,CUST_00016,2026-02-21,177.5,0.91,37.5,0,0,none
LOG_0000566,CUST_00016,2026-01-24,181.1,0.93,21.9,0,0,none
LOG_0000567,CUST_00016,2025-12-03,170.9,0.74,27.8,0,0,none
LOG_0000568,CUST_00016,2025-12-30,187.6,0.7,14.9,0,0,none
LOG_0000569,CUST_00016,2025-12-02,172.7,0.05,11.5,0,0,none
LOG_0000570,CUST_00016,2026-02-01,195.7,1.29,30.3,0,0,none
LOG_0000571,CUST_00016,2026-01-07,185.4,1.73,39.0,0,0,none
LOG_0000572,CUST_00016,2025-12-30,55.1,1.29,88.3,0,0,slow_speed
LOG_0000573,CUST_00017,2025-12-08,891.3,1.79,35.5,0,0,none
LOG_0000574,CUST_00017,2026-02-01,920.0,1.35,34.7,0,0,none
LOG_0000575,CUST_00017,2026-02-15,851.1,2.0,39.0,0,0,none
LOG_0000576,CUST_00017,2025-12-19,947.1,11.28,149.0,0,0,packet_loss
LOG_0000577,CUST_00017,2025-12-09,898.8,0.55,29.7,0,0,none
LOG_0000578,CUST_00017,2025-12-07,894.8,0.3,33.0,0,0,none
LOG_0000579,CUST_00017,2025-12-14,910.6,5.07,199.5,0,0,high_latency
LOG_0000580,CUST_00017,2026-01-06,910.7,1.47,27.5,0,0,none
LOG_0000581,CUST_00017,2026-02-04,901.5,1.43,30.6,0,0,none
LOG_0000582,CUST_00017,2025-12-30,986.0,1.34,25.2,0,0,none
LOG_0000583,CUST_00017,2025-12-06,277.6,0.36,88.5,0,0,slow_speed
LOG_0000584,CUST_00017,2026-02-05,992.0,1.8,29.6,0,0,none
LOG_0000585,CUST_00017,2026-01-31,961.6,0.61,33.6,0,0,none
LOG_0000586,CUST_00017,2026-01-26,937.8,22.69,112.2,0,0,packet_loss
LOG_0000587,CUST_00017,2025-12-11,860.7,1.78,25.0,0,0,none
LOG_0000588,CUST_00017,2026-01-11,929.5,0.83,36.1,0,0,none
LOG_0000589,CUST_00017,2026-02-03,901.4,1.97,36.8,0,0,none
LOG_0000590,CUST_00017,2026-02-10,897.5,1.43,33.4,0,0,none
LOG_0000591,CUST_00017,2025-12-10,998.0,0.63,11.7,0,0,none
LOG_0000592,CUST_00017,2026-02-02,964.2,0.34,32.9,0,0,none
LOG_0000593,CUST_00017,2026-02-17,869.4,0.87,22.9,0,0,none
LOG_0000594,CUST_00017,2025-12-29,907.5,0.08,16.0,0,0,none
LOG_0000595,CUST_00017,2026-02-27,983.8,14.4,25.9,0,5,connection_drops
LOG_0000596,CUST_00017,2026-01-28,883.9,20.07,87.6,0,0,packet_loss
LOG_0000597,CUST_00017,2026-02-20,973.6,0.6,18.7,0,0,none
LOG_0000598,CUST_00017,2025-12-14,928.6,10.39,30.6,0,20,connection_drops
LOG_0000599,CUST_00017,2026-02-04,874.7,14.49,148.6,0,0,packet_loss
LOG_0000600,CUST_00017,2026-02-01,960.1,1.18,15.1,0,0,none
LOG_0000601,CUST_00017,2025-12-07,968.8,0.75,29.2,0,0,none
LOG_0000602,CUST_00018,2026-02-22,187.8,0.1,13.2,0,0,none
LOG_0000603,CUST_00018,2026-02-22,190.7,0.83,21.4,0,0,none
LOG_0000604,CUST_00018,2025-12-30,191.1,3.71,184.2,0,0,high_latency
LOG_0000605,CUST_00018,2025-12-24,178.1,1.21,14.1,0,0,none
LOG_0000606,CUST_00018,2026-02-15,185.3,1.24,18.5,0,0,none
LOG_0000607,CUST_00018,2025-12-27,176.0,0.4,17.9,0,0,none
LOG_0000608,CUST_00018,2026-02-03,180.7,0.82,14.8,0,0,none
LOG_0000609,CUST_00018,2026-02-02,45.3,0.96,46.6,0,0,slow_speed
LOG_0000610,CUST_00018,2025-12-17,190.1,0.3,12.7,0,0,none
LOG_0000611,CUST_00018,2026-02-16,197.1,1.29,23.7,0,0,none
LOG_0000612,CUST_00018,2026-01-26,183.9,8.61,158.1,0,0,high_latency
LOG_0000613,CUST_00018,2026-01-19,182.8,0.23,35.5,0,0,none
LOG_0000614,CUST_00018,2026-02-27,195.6,1.33,15.1,0,0,none
LOG_0000615,CUST_00018,2026-01-03,198.7,0.54,32.0,0,0,none
LOG_0000616,CUST_00018,2026-01-16,63.1,0.8,91.0,0,0,slow_speed
LOG_0000617,CUST_00018,2026-01-06,189.5,1.59,13.4,0,0,none
LOG_0000618,CUST_00018,2026-02-21,199.4,1.69,13.1,0,0,none
LOG_0000619,CUST_00018,2025-12-29,194.1,1.36,15.4,0,0,none
LOG_0000620,CUST_00018,2026-01-14,188.3,1.73,36.4,0,0,none
LOG_0000621,CUST_00018,2026-02-12,184.5,0.98,36.6,0,0,none
LOG_0000622,CUST_00018,2026-02-20,177.8,0.63,31.1,0,0,none
LOG_0000623,CUST_00018,2025-12-17,191.7,0.45,38.7,0,0,none
LOG_0000624,CUST_00018,2025-12-24,185.7,1.4,12.9,0,0,none
LOG_0000625,CUST_00018,2026-01-28,184.5,18.38,29.2,0,22,connection_drops
LOG_0000626,CUST_00018,2025-12-12,171.6,1.29,14.7,0,0,none
LOG_0000627,CUST_00018,2025-12-27,98.2,0.15,43.0,0,0,slow_speed
LOG_0000628,CUST_00018,2026-01-31,66.7,0.76,74.4,0,0,slow_speed
LOG_0000629,CUST_00018,2026-02-17,195.7,0.89,13.6,0,0,none
LOG_0000630,CUST_00018,2025-12-07,170.5,0.81,11.1,0,0,none
LOG_0000631,CUST_00018,2026-02-17,193.8,1.93,29.1,0,0,none
LOG_0000632,CUST_00018,2025-12-19,176.2,1.34,38.5,0,0,none
LOG_0000633,CUST_00018,2026-02-22,194.5,1.69,20.0,0,0,none
LOG_0000634,CUST_00018,2025-12-14,85.6,1.31,53.3,0,0,slow_speed
LOG_0000635,CUST_00018,2026-01-16,180.7,1.27,34.0,0,0,none
LOG_0000636,CUST_00018,2026-01-12,191.1,8.05,243.4,0,0,high_latency
LOG_0000637,CUST_00018,2026-02-15,177.6,0.39,13.6,0,0,none
LOG_0000638,CUST_00018,2026-02-01,183.7,9.49,182.9,0,0,high_latency
LOG_0000639,CUST_00018,2025-12-04,187.7,1.54,23.5,0,0,none
LOG_0000640,CUST_00018,2025-12-26,174.0,8.87,287.1,0,0,high_latency
LOG_0000641,CUST_00019,2025-12-25,193.4,1.82,30.8,0,0,none
LOG_0000642,CUST_00019,2026-02-12,173.1,1.32,28.2,0,0,none
LOG_0000643,CUST_00019,2026-01-10,182.6,1.22,30.8,0,0,none
LOG_0000644,CUST_00019,2026-01-09,64.8,1.94,82.0,0,0,slow_speed
LOG_0000645,CUST_00019,2025-12-25,179.0,1.4,35.8,0,0,none
LOG_0000646,CUST_00019,2025-12-20,189.0,0.4,28.7,0,0,none
LOG_0000647,CUST_00019,2026-01-15,197.6,0.27,31.3,0,0,none
LOG_0000648,CUST_00019,2026-02-06,185.1,6.36,170.4,0,0,high_latency
LOG_0000649,CUST_00019,2025-12-17,198.3,1.42,30.2,0,0,none
LOG_0000650,CUST_00019,2025-12-22,178.6,1.69,34.2,0,0,none
LOG_0000651,CUST_00019,2026-02-25,181.4,0.11,11.7,0,0,none
LOG_0000652,CUST_00019,2026-02-08,0.0,1.37,14.4,105,23,outage
LOG_0000653,CUST_00019,2025-12-21,171.0,1.63,13.1,0,0,none
LOG_0000654,CUST_00019,2025-12-19,195.9,1.48,26.8,0,0,none
LOG_0000655,CUST_00019,2025-12-01,178.6,1.33,37.8,0,0,none
LOG_0000656,CUST_00019,2025-12-03,179.4,1.1,10.4,0,0,none
LOG_0000657,CUST_00019,2025-12-11,196.1,1.72,23.3,0,0,none
LOG_0000658,CUST_00019,2025-12-09,191.1,1.3,32.7,0,0,none
LOG_0000659,CUST_00019,2025-12-13,175.9,1.45,15.8,0,0,none
LOG_0000660,CUST_00019,2025-12-03,172.2,11.43,32.1,0,6,connection_drops
LOG_0000661,CUST_00019,2025-12-19,177.9,19.33,144.4,0,0,packet_loss
LOG_0000662,CUST_00019,2026-02-23,174.6,0.65,11.5,0,0,none
LOG_0000663,CUST_00019,2025-12-12,195.3,0.6,33.7,0,0,none
LOG_0000664,CUST_00019,2026-02-19,193.5,0.64,16.6,0,0,none
LOG_0000665,CUST_00019,2026-02-20,193.6,0.32,26.3,0,0,none
LOG_0000666,CUST_00019,2026-01-15,176.6,0.43,20.0,0,0,none
LOG_0000667,CUST_00019,2026-02-01,198.5,1.24,24.2,0,0,none
LOG_0000668,CUST_00019,2025-12-07,170.3,1.34,23.4,0,0,none
LOG_0000669,CUST_00019,2025-12-12,197.6,0.49,11.2,0,0,none
LOG_0000670,CUST_00019,2026-01-11,197.5,1.89,21.6,0,0,none
LOG_0000671,CUST_00019,2026-01-23,170.7,1.03,33.1,0,0,none
LOG_0000672,CUST_00019,2025-12-25,183.4,0.09,36.9,0,0,none
LOG_0000673,CUST_00019,2025-12-25,172.5,0.19,39.1,0,0,none
LOG_0000674,CUST_00019,2025-12-22,170.2,0.13,30.1,0,0,none
LOG_0000675,CUST_00019,2025-12-03,182.7,0.21,26.1,0,0,none
LOG_0000676,CUST_00020,2026-01-04,947.0,1.88,32.4,0,0,none
LOG_0000677,CUST_00020,2026-01-01,957.5,0.08,12.2,0,0,none
LOG_0000678,CUST_00020,2026-01-27,933.7,1.15,16.8,0,0,none
LOG_0000679,CUST_00020,2026-01-10,917.7,0.81,19.5,0,0,none
LOG_0000680,CUST_00020,2026-02-13,930.2,1.28,28.6,0,0,none
LOG_0000681,CUST_00020,2025-12-16,856.8,1.7,20.7,0,0,none
LOG_0000682,CUST_00020,2026-01-22,968.0,0.6,12.6,0,0,none
LOG_0000683,CUST_00020,2026-01-03,907.2,1.64,10.9,0,0,none
